ID	DOCULECT	CONCEPT	ORTHOGRAPHIC	FORM	TOKENS	MORPHEMES	COGIDS	SOURCE	NOTE
39	Maltese	thirty eight	tmienja u tletin	tmiːnjɐ u tlɛtiːn	t m iː n j ɐ + u + t l ɛ/iː t -/ɐ + iː n	eight and three ty	8 14 3 13	Maltese;Borg1997Maltese	
40	Maltese	thirty nine	disgħa u tletin	dɪsɐ u tlɛtiːn	d ɪ s ɐ + u + t l ɛ/iː t -/ɐ + iː n	nine and three ty	9 14 3 13	Maltese;Borg1997Maltese	
41	Maltese	forty	erbgħin	ɛrbɛjn	ɛ r b -/ɐ + iː n	four ty	4 13	Maltese;Borg1997Maltese	
42	Maltese	forty one	wieħed u erbgħin	wɪhɛd u ɛrbɛjn	w ɪ h ɛ d + u + ɛ r b -/ɐ + ɛ/iː j/- n	one1 and four ty	1 14 4 13	Maltese;Borg1997Maltese
43	Maltese	forty two	tnejn u erbgħin	tnɛjn u ɛrbɛjn	t n ɛ j n + u + ɛ r b -/ɐ + ɛ/iː j/- n	two and four ty	2 14 4 13	Maltese;Borg1997Maltese
44	Maltese	forty three	tlieta u erbgħin	tliːtɐ u ɛrbɛjn	t l iː t ɐ + u + ɛ r b -/ɐ + ɛ/iː j/- n	three and four ty	3 14 4 13	Maltese;Borg1997Maltese
45	Maltese	forty four	erbgħa u erbgħin	ɛrbɐ u ɛrbɛjn	ɛ r b ɐ + u + ɛ r b -/ɐ + ɛ/iː j/- n	four and four ty	4 14 4 13	Maltese;Borg1997Maltese
46	Maltese	forty five	ħamsa u erbgħin	hɐmsɐ u ɛrbɛjn	h ɐ m s ɐ + u + ɛ r b -/ɐ + ɛ/iː j/- n	five and four ty	5 14 4 13	Maltese;Borg1997Maltese
47	Maltese	forty six	sitta u erbgħin	sɪttɐ u ɛrbɛjn	s ɪ tː ɐ + u + ɛ r b -/ɐ + ɛ/iː j/- n	six and four ty	6 14 4 13	Maltese;Borg1997Maltese
48	Maltese	forty seven	seba' u erbgħin	sɛbɐ u ɛrbɛjn	s ɛ b ɐ + u + ɛ r b -/ɐ + ɛ/iː j/- n	seven and four ty	7 14 4 13	Maltese;Borg1997Maltese
49	Maltese	forty eight	tmienja u erbgħin	tmiːnjɐ u ɛrbɛjn	t m iː n j ɐ + u + ɛ r b -/ɐ + ɛ/iː j/- n	eight and four ty	8 14 4 13	Maltese;Borg1997Maltese
50	Maltese	forty nine	disgħa u erbgħin	dɪsɐ u ɛrbɛjn	d ɪ s ɐ + u + ɛ r b -/ɐ + ɛ/iː j/- n	nine and four ty	9 14 4 13	Maltese;Borg1997Maltese
51	Maltese	fifty	ħamsin	hɐmsiːn	h ɐ m s -/ɐ + iː n	five ty	5 13	Maltese;Borg1997Maltese
52	Maltese	fifty one	wieħed u ħamsin	wɪhɛd u hɐmsiːn	w ɪ h ɛ d + u + h ɐ m s -/ɐ + iː n	one1 and five ty	1 14 5 13	Maltese;Borg1997Maltese
53	Maltese	fifty two	tnejn u ħamsin	tnɛjn u hɐmsiːn	t n ɛ j n + u + h ɐ m s -/ɐ + iː n	two and five ty	2 14 5 13	Maltese;Borg1997Maltese
54	Maltese	fifty three	tlieta u ħamsin	tliːtɐ u hɐmsiːn	t l iː t ɐ + u + h ɐ m s -/ɐ + iː n	three and five ty	3 14 5 13	Maltese;Borg1997Maltese
55	Maltese	fifty four	erbgħa u ħamsin	ɛrbɐ u hɐmsiːn	ɛ r b ɐ + u + h ɐ m s -/ɐ + iː n	four and five ty	4 14 5 13	Maltese;Borg1997Maltese
56	Maltese	fifty five	ħamsa u ħamsin	hɐmsɐ u hɐmsiːn	h ɐ m s ɐ + u + h ɐ m s -/ɐ + iː n	five and five ty	5 14 5 13	Maltese;Borg1997Maltese
57	Maltese	fifty six	sitta u ħamsin	sɪttɐ u hɐmsiːn	s ɪ tː ɐ + u + h ɐ m s -/ɐ + iː n	six and five ty	6 14 5 13	Maltese;Borg1997Maltese
58	Maltese	fifty seven	seba' u ħamsin	sɛbɐ u hɐmsiːn	s ɛ b ɐ + u + h ɐ m s -/ɐ + iː n	seven and five ty	7 14 5 13	Maltese;Borg1997Maltese
59	Maltese	fifty eight	tmienja u ħamsin	tmiːnjɐ u hɐmsiːn	t m iː n j ɐ + u + h ɐ m s -/ɐ + iː n	eight and five ty	8 14 5 13	Maltese;Borg1997Maltese
60	Maltese	fifty nine	disgħa u ħamsin	dɪsɐ u hɐmsiːn	d ɪ s ɐ + u + h ɐ m s -/ɐ + iː n	nine and five ty	9 14 5 13	Maltese;Borg1997Maltese
61	Maltese	sixty	sittin	sɪttiːn	s ɪ tː -/ɐ + iː n	six ty	6 13	Maltese;Borg1997Maltese
62	Maltese	sixty one	wieħed u sittin	wɪhɛd u sɪttiːn	w ɪ h ɛ d + u + s ɪ tː -/ɐ + iː n	one1 and six ty	1 14 6 13	Maltese;Borg1997Maltese
63	Maltese	sixty two	tnejn u sittin	tnɛjn u sɪttiːn	t n ɛ j n + u + s ɪ tː -/ɐ + iː n	two and six ty	2 14 6 13	Maltese;Borg1997Maltese
64	Maltese	sixty three	tlieta u sittin	tliːtɐ u sɪttiːn	t l iː t ɐ + u + s ɪ tː -/ɐ + iː n	three and six ty	3 14 6 13	Maltese;Borg1997Maltese
65	Maltese	sixty four	erbgħa u sittin	ɛrbɐ u sɪttiːn	ɛ r b ɐ + u + s ɪ tː -/ɐ + iː n	four and six ty	4 14 6 13	Maltese;Borg1997Maltese
66	Maltese	sixty five	ħamsa u sittin	hɐmsɐ u sɪttiːn	h ɐ m s ɐ + u + s ɪ tː -/ɐ + iː n	five and six ty	5 14 6 13	Maltese;Borg1997Maltese
67	Maltese	sixty six	sitta u sittin	sɪttɐ u sɪttiːn	s ɪ tː ɐ + u + s ɪ tː -/ɐ + iː n	six and six ty	6 14 6 13	Maltese;Borg1997Maltese
68	Maltese	sixty seven	seba' u sittin	sɛbɐ u sɪttiːn	s ɛ b ɐ + u + s ɪ tː -/ɐ + iː n	seven and six ty	7 14 6 13	Maltese;Borg1997Maltese
69	Maltese	sixty eight	tmienja u sittin	tmiːnjɐ u sɪttiːn	t m iː n j ɐ + u + s ɪ tː -/ɐ + iː n	eight and six ty	8 14 6 13	Maltese;Borg1997Maltese
70	Maltese	sixty nine	disgħa u sittin	dɪsɐ u sɪttiːn	d ɪ s ɐ + u + s ɪ tː -/ɐ + iː n	nine and six ty	9 14 6 13	Maltese;Borg1997Maltese
71	Maltese	seventy	sebgħin	sɛbɛjn	s ɛ b -/ɐ + ɛ/iː j/- n	seven ty	7 13	Maltese;Borg1997Maltese
72	Maltese	seventy one	wieħed u sebgħin	wɪhɛd u sɛbɛjn	w ɪ h ɛ d + u + s ɛ b -/ɐ + ɛ/iː j/- n	one1 and seven ty	1 14 7 13	Maltese;Borg1997Maltese
73	Maltese	seventy two	tnejn u sebgħin	tnɛjn u sɛbɛjn	t n ɛ j n + u + s ɛ b -/ɐ + ɛ/iː j/- n	two and seven ty	2 14 7 13	Maltese;Borg1997Maltese
74	Maltese	seventy three	tlieta u sebgħin	tliːtɐ u sɛbɛjn	t l iː t ɐ + u + s ɛ b -/ɐ + ɛ/iː j/- n	three and seven ty	3 14 7 13	Maltese;Borg1997Maltese
75	Maltese	seventy four	erbgħa u sebgħin	ɛrbɐ u sɛbɛjn	ɛ r b ɐ + u + s ɛ b -/ɐ + ɛ/iː j/- n	four and seven ty	4 14 7 13	Maltese;Borg1997Maltese
76	Maltese	seventy five	ħamsa u sebgħin	hɐmsɐ u sɛbɛjn	h ɐ m s ɐ + u + s ɛ b -/ɐ + ɛ/iː j/- n	five and seven ty	5 14 7 13	Maltese;Borg1997Maltese
77	Maltese	seventy six	sitta u sebgħin	sɪttɐ u sɛbɛjn	s ɪ tː ɐ + u + s ɛ b -/ɐ + ɛ/iː j/- n	six and seven ty	6 14 7 13	Maltese;Borg1997Maltese
78	Maltese	seventy seven	seba' u sebgħin	sɛbɐ u sɛbɛjn	s ɛ b ɐ + u + s ɛ b -/ɐ + ɛ/iː j/- n	seven and seven ty	7 14 7 13	Maltese;Borg1997Maltese
79	Maltese	seventy eight	tmienja u sebgħin	tmiːnjɐ u sɛbɛjn	t m iː n j ɐ + u + s ɛ b -/ɐ + ɛ/iː j/- n	eight and seven ty	8 14 7 13	Maltese;Borg1997Maltese
80	Maltese	seventy nine	disgħa u sebgħin	dɪsɐ u sɛbɛjn	d ɪ s ɐ + u + s ɛ b -/ɐ + ɛ/iː j/- n	nine and seven ty	9 14 7 13	Maltese;Borg1997Maltese
81	Maltese	eighty	tmenin	tmɛniːn	t m ɛ/iː n -/j -/ɐ + iː n	eight ty	8 13	Maltese;Borg1997Maltese
82	Maltese	eighty one	wieħed u tmenin	wɪhɛd u tmɛniːn	w ɪ h ɛ d + u + t m ɛ/iː n -/j -/ɐ + iː n	one1 and eight ty	1 14 8 13	Maltese;Borg1997Maltese
83	Maltese	eighty two	tnejn u tmenin	tnɛjn u tmɛniːn	t n ɛ j n + u + t m ɛ/iː n -/j -/ɐ + iː n	two and eight ty	2 14 8 13	Maltese;Borg1997Maltese
84	Maltese	eighty three	tlieta u tmenin	tliːtɐ u tmɛniːn	t l iː t ɐ + u + t m ɛ/iː n -/j -/ɐ + iː n	three and eight ty	3 14 8 13	Maltese;Borg1997Maltese
85	Maltese	eighty four	erbgħa u tmenin	ɛrbɐ u tmɛniːn	ɛ r b ɐ + u + t m ɛ/iː n -/j -/ɐ + iː n	four and eight ty	4 14 8 13	Maltese;Borg1997Maltese
86	Maltese	eighty five	ħamsa u tmenin	hɐmsɐ u tmɛniːn	h ɐ m s ɐ + u + t m ɛ/iː n -/j -/ɐ + iː n	five and eight ty	5 14 8 13	Maltese;Borg1997Maltese
87	Maltese	eighty six	sitta u tmenin	sɪttɐ u tmɛniːn	s ɪ tː ɐ + u + t m ɛ/iː n -/j -/ɐ + iː n	six and eight ty	6 14 8 13	Maltese;Borg1997Maltese
88	Maltese	eighty seven	seba' u tmenin	sɛbɐ u tmɛniːn	s ɛ b ɐ + u + t m ɛ/iː n -/j -/ɐ + iː n	seven and eight ty	7 14 8 13	Maltese;Borg1997Maltese
89	Maltese	eighty eight	tmienja u tmenin	tmiːnjɐ u tmɛniːn	t m iː n j ɐ + u + t m ɛ/iː n -/j -/ɐ + iː n	eight and eight ty	8 14 8 13	Maltese;Borg1997Maltese
90	Maltese	eighty nine	disgħa u tmenin	dɪsɐ u tmɛniːn	d ɪ s ɐ + u + t m ɛ/iː n -/j -/ɐ + iː n	nine and eight ty	9 14 8 13	Maltese;Borg1997Maltese
91	Maltese	ninety	disgħin	dɪsɛjn	d ɪ s -/ɐ + iː n	nine ty	9 13	Maltese;Borg1997Maltese
92	Maltese	ninety one	wieħed u disgħin	wɪhɛd u dɪsɛjn	w ɪ h ɛ d + u + d ɪ s -/ɐ + iː n	one1 and nine ty	1 14 9 13	Maltese;Borg1997Maltese
93	Maltese	ninety two	tnejn u disgħin	tnɛjn u dɪsɛjn	t n ɛ j n + u + d ɪ s -/ɐ + iː n	two and nine ty	2 14 9 13	Maltese;Borg1997Maltese
94	Maltese	ninety three	tlieta u disgħin	tliːtɐ u dɪsɛjn	t l iː t ɐ + u + d ɪ s -/ɐ + iː n	three and nine ty	3 14 9 13	Maltese;Borg1997Maltese
95	Maltese	ninety four	erbgħa u disgħin	ɛrbɐ u dɪsɛjn	ɛ r b ɐ + u + d ɪ s -/ɐ + iː n	four and nine ty	4 14 9 13	Maltese;Borg1997Maltese
96	Maltese	ninety five	ħamsa u disgħin	hɐmsɐ u dɪsɛjn	h ɐ m s ɐ + u + d ɪ s -/ɐ + iː n	five and nine ty	5 14 9 13	Maltese;Borg1997Maltese
97	Maltese	ninety six	sitta u disgħin	sɪttɐ u dɪsɛjn	s ɪ tː ɐ + u + d ɪ s -/ɐ + iː n	six and nine ty	6 14 9 13	Maltese;Borg1997Maltese
98	Maltese	ninety seven	seba' u disgħin	sɛbɐ u dɪsɛjn	s ɛ b ɐ + u + d ɪ s -/ɐ + iː n	seven and nine ty	7 14 9 13	Maltese;Borg1997Maltese
99	Maltese	ninety eight	tmienja u disgħin	tmiːnjɐ u dɪsɛjn	t m iː n j ɐ + u + d ɪ s -/ɐ + iː n	eight and nine ty	8 14 9 13	Maltese;Borg1997Maltese
100	Maltese	ninety nine	disgħa u disgħin	dɪsɐ u dɪsɛjn	d ɪ s ɐ + u + d ɪ s -/ɐ + iː n	nine and nine ty	9 14 9 13	Maltese;Borg1997Maltese
